Gene	PolyAHL	HL	UWCounts	UWFrac
YOL071W	6.3	12.9	18	0.110429447853
YDL063C	1.3	2.5	106	0.170692431562
YBR290W	7.1	16.7	48	0.149068322981
YNR075W	2.5	5.2	70	0.186666666667
YML113W	1.1	2.5	29	0.116465863454
YLR330W	4.7	8.0	90	0.133928571429
YFR051C	5.0	14.4	77	0.140767824497
YOL057W	4.5	35.0	120	0.168539325843
YAR018C	4.5	4.4	68	0.155963302752
YOR369C	4.9	19.9	20	0.138888888889
YOR025W	3.4	6.1	61	0.136160714286
YOR092W	2.4	4.3	115	0.187296416938
YGL070C	4.8	5.1	18	0.146341463415
YGL256W	2.0	3.9	64	0.167101827676
YER166W	3.8	10.1	265	0.168575063613
YCR027C	1.2	2.8	37	0.17619047619
YIL021W	2.3	3.9	62	0.194357366771
YGL115W	6.0	8.0	54	0.167182662539
YBR077C	2.6	4.7	31	0.19018404908
YDR176W	2.5	3.6	97	0.137980085349
YDR381W	2.3	5.1	32	0.140969162996
YDR484W	4.1	4.9	121	0.188473520249
YOR207C	2.8	22.7	237	0.206086956522
YNL183C	3.7	4.7	168	0.212389380531
YBL045C	7.5	26.2	81	0.176855895197
YER064C	2.1	3.3	78	0.154150197628
YLL021W	3.2	36.9	215	0.146557600545
YBR088C	2.1	3.2	38	0.146718146718
YBR055C	2.2	4.6	137	0.152222222222
YOR175C	2.8	6.3	128	0.206451612903
YNL329C	2.6	5.6	198	0.192046556741
YLL002W	2.6	3.6	65	0.148741418764
YGL028C	1.1	4.7	141	0.259668508287
YGR216C	1.8	3.0	144	0.23606557377
YNL012W	17.4	39.5	115	0.181962025316
YPL184C	5.0	27.0	127	0.207177814029
YDR252W	3.4	5.0	21	0.14
YDR054C	4.0	6.7	50	0.168918918919
YBR008C	6.5	7.8	109	0.1985428051
YLR114C	3.3	10.9	121	0.158169934641
YLR141W	2.7	4.8	21	0.0576923076923
YDL089W	9.1	13.9	92	0.189690721649
YPL159C	4.4	6.2	36	0.141732283465
YBR102C	7.3	20.6	152	0.201591511936
YDR096W	5.4	9.1	219	0.24469273743
YDR055W	2.6	6.3	96	0.215730337079
YPL046C	2.4	2.6	13	0.13
YKL196C	3.8	10.1	28	0.139303482587
YFR021W	3.7	11.2	85	0.169660678643
YNL129W	4.0	6.1	43	0.178423236515
YJR013W	3.6	5.0	71	0.175742574257
YDL176W	1.9	3.6	145	0.204513399154
YKR027W	2.0	2.7	140	0.182767624021
YKL034W	5.3	9.5	137	0.180500658762
YKL061W	3.5	3.4	14	0.122807017544
YJR042W	3.2	6.8	130	0.174496644295
YMR281W	8.3	13.1	59	0.193442622951
YHR186C	3.0	11.8	277	0.177792041078
YFL027C	4.3	9.4	80	0.160642570281
YAL053W	2.6	5.3	133	0.169642857143
YPL133C	3.7	4.4	67	0.149888143177
YMR302C	4.9	11.6	128	0.150411280846
YNL243W	5.0	37.8	114	0.117647058824
YBR204C	6.8	12.4	65	0.172872340426
YJR155W	2.0	3.4	50	0.173010380623
YNR023W	3.5	4.4	91	0.16049382716
YOL096C	6.5	11.5	49	0.156549520767
YDR406W	5.9	19.9	310	0.202614379085
YNL240C	4.3	6.9	41	0.0833333333333
YBR222C	3.1	15.1	86	0.158088235294
YOR306C	11.9	52.4	111	0.212643678161
YNL091W	11.1	25.0	207	0.166800966962
YDL040C	3.4	11.3	145	0.169590643275
YPL273W	3.7	10.5	55	0.168711656442
YDR037W	3.7	27.6	83	0.140202702703
YOL003C	2.5	6.8	60	0.158311345646
YJL140W	4.8	9.9	26	0.117117117117
YOR320C	2.6	5.7	97	0.197154471545
YER147C	3.2	5.6	63	0.1008
YOL038W	7.4	21.4	33	0.129411764706
YKL211C	2.3	7.8	56	0.115463917526
YLR095C	6.5	7.1	100	0.123001230012
YBR034C	0.8	1.2	56	0.160458452722
YLR040C	2.6	3.2	36	0.16
YJR063W	0.9	1.7	21	0.166666666667
YJL184W	4.0	8.2	9	0.0725806451613
YER025W	1.8	5.3	99	0.1875
YDL015C	6.3	21.9	64	0.20578778135
YKR086W	1.6	4.2	176	0.164179104478
YML041C	7.1	5.0	62	0.220640569395
YER078C	7.1	11.1	99	0.193359375
YML014W	3.1	7.8	27	0.0964285714286
YKR071C	20.3	36.1	72	0.206303724928
YOR233W	1.0	1.9	142	0.177278401998
YMR179W	7.1	9.4	136	0.179183135705
YGR280C	3.2	4.7	28	0.102941176471
YKL120W	1.7	3.4	54	0.166153846154
YKL175W	2.1	4.6	88	0.174603174603
YLR381W	3.9	3.8	138	0.188010899183
YMR011W	5.8	14.4	113	0.208487084871
YDL200C	2.8	5.5	33	0.174603174603
YJR009C	2.9	30.6	50	0.15015015015
YER092W	3.1	6.9	14	0.111111111111
YLR131C	8.7	8.0	124	0.160830090791
YFL004W	3.3	14.1	146	0.176115802171
YMR153W	3.2	6.9	89	0.186974789916
YBR140C	17.9	52.0	636	0.205625606208
YPR103W	4.6	9.7	56	0.194444444444
YPL085W	4.7	33.9	361	0.164389799636
YDR300C	1.6	3.2	74	0.172494172494
YGL087C	6.6	14.4	23	0.166666666667
YGR172C	2.4	4.6	60	0.240963855422
YGR105W	3.1	7.5	15	0.192307692308
YBR192W	2.1	3.3	68	0.179894179894
YER007C-A	4.8	18.5	26	0.142857142857
YOR049C	3.2	5.3	77	0.216901408451
YBR125C	4.6	8.7	64	0.162436548223
YJL094C	3.7	5.3	167	0.191075514874
YGL043W	4.0	8.1	41	0.132258064516
YNL166C	3.4	9.0	68	0.15144766147
YIL145C	3.5	5.3	47	0.151612903226
YPL189C-A	1.7	3.0	11	0.159420289855
YLR194C	2.0	4.0	34	0.133333333333
YKL015W	2.0	5.2	211	0.215306122449
YPL110C	8.0	49.0	206	0.168300653595
YJL201W	8.1	13.9	123	0.205
YKL040C	4.1	8.5	41	0.15953307393
YOL073C	11.1	17.0	43	0.133126934985
YPL203W	4.9	16.4	59	0.154855643045
YNR055C	4.9	15.9	114	0.194207836457
YIL014W	2.5	7.8	107	0.169572107765
YHR200W	4.1	10.2	25	0.092936802974
YML115C	2.5	6.1	84	0.15671641791
YNL221C	1.8	3.6	143	0.163242009132
YOL055C	4.4	28.7	109	0.197463768116
YIL049W	6.5	8.4	51	0.200787401575
YGR089W	2.2	4.5	205	0.218783351121
YHR100C	2.7	7.3	37	0.198924731183
YBR057C	5.1	9.3	55	0.149863760218
YPL269W	3.7	7.2	115	0.178294573643
YER164W	5.1	50.5	224	0.152484683458
YER131W	2.5	7.0	19	0.158333333333
YCL058C	0.9	2.8	36	0.235294117647
YGL113W	1.0	2.8	97	0.144992526158
YGR009C	4.9	8.2	108	0.165644171779
YGL105W	7.0	37.6	54	0.143236074271
YEL019C	1.7	1.4	42	0.15671641791
YLR214W	3.4	6.6	151	0.219796215429
YPR186C	1.2	1.4	76	0.176744186047
YGR194C	12.2	21.4	101	0.168053244592
YDR486C	2.7	6.9	29	0.126086956522
YNL293W	3.6	5.2	102	0.160883280757
YMR032W	3.6	6.5	104	0.155223880597
YDL129W	1.3	2.2	30	0.102739726027
YPL099C	3.2	6.0	34	0.185792349727
YDR201W	4.0	5.9	24	0.144578313253
YGR263C	3.7	11.0	75	0.176470588235
YGR214W	4.9	28.8	35	0.138339920949
YPR002W	12.1	32.8	86	0.166344294004
YCR083W	7.7	21.5	18	0.140625
YDR052C	2.5	4.3	105	0.148936170213
YPR173C	7.5	21.2	68	0.155251141553
YJL031C	4.0	7.9	56	0.170731707317
YLR143W	2.0	9.3	120	0.174927113703
YML035C	3.2	41.5	135	0.166461159063
YFL025C	2.7	5.7	214	0.207766990291
YKL009W	1.1	1.8	34	0.143459915612
YNL307C	4.5	7.8	57	0.151595744681
YJL126W	5.9	18.4	35	0.113636363636
YJL159W	2.0	7.7	77	0.185990338164
YKL141W	6.3	11.3	38	0.190954773869
YCR076C	6.5	19.4	27	0.107569721116
YDR376W	6.6	12.2	93	0.188259109312
YKL194C	2.8	4.3	83	0.179265658747
YJR040W	3.6	7.3	147	0.188461538462
YPR119W	2.6	1.9	73	0.14837398374
YHR051W	6.2	15.2	21	0.140939597315
YJL104W	3.8	7.9	25	0.166666666667
YPL019C	4.7	31.5	173	0.206937799043
YDL174C	2.5	5.4	83	0.141156462585
YDL103C	4.1	19.9	70	0.146443514644
YMR287C	2.4	5.2	181	0.186597938144
YPL131W	3.7	16.8	34	0.114093959732
YIL115C	4.8	26.9	249	0.170431211499
YOL101C	6.0	5.7	69	0.220447284345
YJL088W	2.0	4.4	61	0.17994100295
YHR158C	4.2	15.2	175	0.150214592275
YGR155W	2.7	24.2	88	0.173228346457
YMR300C	1.2	2.7	113	0.221135029354
YFR049W	7.0	11.1	18	0.145161290323
YBL028C	1.0	2.0	12	0.11214953271
YIR029W	4.4	10.1	54	0.156976744186
YLR277C	2.0	3.5	141	0.180769230769
YOL094C	2.0	4.4	54	0.166666666667
YIL079C	0.8	1.8	76	0.210526315789
YDR408C	3.2	7.0	20	0.093023255814
YHR195W	6.7	10.1	50	0.155279503106
YNL141W	4.1	4.7	65	0.186781609195
YKR090W	3.7	5.5	114	0.161244695898
YMR220W	4.9	11.0	88	0.194690265487
YOR308C	1.6	2.9	102	0.173469387755
YIL006W	7.2	7.1	40	0.106951871658
YPL220W	3.5	31.7	31	0.142201834862
YDR031W	5.4	8.6	21	0.172131147541
YOL005C	4.9	12.4	6	0.0495867768595
YOR213C	1.2	2.6	34	0.136546184739
YEL050C	3.6	5.6	67	0.170050761421
YNL081C	4.0	5.3	26	0.180555555556
YGL224C	4.4	7.3	42	0.149466192171
YOR326W	7.4	50.2	253	0.160634920635
YER141W	6.8	20.3	95	0.195071868583
YKL213C	5.0	21.9	128	0.178770949721
YNL210W	2.6	1.9	46	0.169741697417
YML029W	8.8	14.1	131	0.156138259833
YCR048W	3.1	5.5	57	0.0932896890344
YCR033W	10.2	15.5	212	0.172779136104
YDR104C	2.4	3.4	217	0.174157303371
YNL202W	5.3	15.4	50	0.170648464164
YJL186W	2.6	7.2	112	0.190800681431
YER023W	6.7	57.6	39	0.135888501742
YDR399W	1.1	1.6	35	0.157657657658
YLR133W	4.3	44.9	92	0.157804459691
YDL017W	3.2	8.1	84	0.165354330709
YOR060C	4.3	6.5	37	0.143410852713
YGL263W	2.2	4.8	78	0.204724409449
YGR282C	4.4	36.6	71	0.226114649682
YDR438W	2.5	4.7	79	0.212938005391
YJL005W	14.0	32.7	384	0.1894425259
YJL050W	1.6	7.4	177	0.164804469274
YDL202W	3.5	5.2	33	0.132
YER090W	6.0	29.3	96	0.188976377953
YDR159W	4.1	6.6	246	0.188940092166
YOR165W	1.9	6.4	134	0.172458172458
YPR105C	2.6	5.7	139	0.161252900232
YDR357C	6.7	14.7	22	0.178861788618
YJR021C	7.2	10.2	31	0.0984126984127
YPL158C	2.5	3.6	124	0.163372859025
YGR170W	4.2	8.0	208	0.182616330114
YOL148C	4.9	9.1	117	0.193388429752
YPR082C	3.1	7.4	26	0.180555555556
YGL203C	4.0	9.0	142	0.194520547945
YOR047C	4.5	7.4	71	0.159550561798
YGL009C	3.1	45.8	157	0.201282051282
YIL130W	3.5	5.8	225	0.233160621762
YDR368W	6.4	57.9	67	0.214057507987
YJL167W	8.4	48.1	44	0.124645892351
YBR149W	9.0	22.9	42	0.121739130435
YDR088C	2.9	3.9	61	0.159268929504
YCR020C-A	5.5	40.0	21	0.23595505618
YKL042W	4.2	5.3	59	0.162087912088
YNL066W	1.9	3.8	92	0.218527315914
YPL112C	4.0	6.8	66	0.167088607595
YKL013C	6.9	14.4	28	0.162790697674
YIL016W	1.9	3.3	18	0.1125
YDR186C	3.5	5.8	158	0.179954441913
YML117W	9.4	49.7	210	0.185022026432
YHR206W	1.8	2.4	103	0.16532905297
YOL122C	2.0	3.9	133	0.230902777778
YNL223W	4.8	8.8	86	0.173737373737
YOL053W	8.9	9.8	48	0.121212121212
YOL108C	3.5	3.6	15	0.0986842105263
YOR021C	3.2	7.2	36	0.168224299065
YER133W	4.4	11.7	63	0.201277955272
YER162C	6.6	7.8	125	0.165562913907
YDL190C	6.1	45.7	169	0.175675675676
YMR243C	2.9	5.8	83	0.187358916479
YGL111W	3.7	7.0	69	0.148706896552
YOR132W	9.9	18.1	67	0.121376811594
YLR414C	3.7	7.4	51	0.193181818182
YPR188C	4.7	17.2	24	0.146341463415
YGR196C	3.5	6.6	166	0.20293398533
YER057C	10.1	36.9	17	0.130769230769
YKR010C	2.4	3.4	156	0.20207253886
YLR085C	2.5	5.8	71	0.161731207289
YOR179C	3.1	4.7	21	0.111111111111
YDR423C	4.6	12.5	57	0.139024390244
YPR004C	3.6	8.4	63	0.182608695652
YGR261C	2.7	6.9	148	0.182716049383
YPL228W	4.7	8.5	94	0.170909090909
YJL019W	3.6	6.6	113	0.165446559297
YMR116C	4.9	41.3	57	0.178125
YNL047C	4.0	6.4	112	0.170471841705
YGL030W	5.0	16.2	21	0.198113207547
YJL033W	2.1	6.9	123	0.15953307393
YOR182C	4.5	23.4	9	0.140625
YDR050C	4.6	24.7	41	0.164658634538
YGR061C	3.0	32.0	241	0.177336276674
YNL312W	3.2	5.5	45	0.164233576642
YLR110C	3.7	22.1	27	0.201492537313
YEL071W	2.9	10.1	83	0.167002012072
YFL050C	8.2	14.2	159	0.18509895227
YBR106W	3.5	9.5	29	0.153439153439
YBL093C	2.7	3.7	31	0.140271493213
YLR390W-A	4.4	26.1	62	0.259414225941
YJL124C	2.8	4.9	22	0.127167630058
YPR131C	2.3	4.6	34	0.173469387755
YKL143W	2.9	6.1	60	0.129310344828
YIR002C	6.6	15.2	179	0.180080482897
YDR453C	12.7	50.6	32	0.162436548223
YDR321W	3.3	15.5	72	0.188481675393
YNR001C	4.6	34.8	93	0.19375
YNL178W	4.4	18.2	32	0.132780082988
YDR167W	2.8	4.8	28	0.135265700483
YJR017C	5.2	21.5	15	0.0877192982456
YPL180W	4.0	7.2	143	0.17875
YHR057C	5.8	14.6	23	0.111650485437
YJL106W	1.9	2.3	125	0.193498452012
YDL101C	7.2	14.4	75	0.145914396887
YMR285C	2.6	3.7	88	0.170542635659
YMR111C	3.4	7.0	55	0.11879049676
YIL117C	8.6	15.9	76	0.238244514107
YAL055W	4.5	6.8	19	0.104972375691
YPL137C	4.3	13.7	255	0.199686765857
YOL103W	2.6	7.2	129	0.211475409836
YGR157W	4.8	15.8	203	0.233333333333
YGL168W	3.7	10.2	23	0.207207207207
YMR306W	8.1	14.4	343	0.192049272116
YMR070W	3.7	6.0	98	0.199592668024
YHR162W	3.8	6.3	21	0.161538461538
YLR275W	2.4	3.5	14	0.126126126126
YOR004W	1.2	2.2	44	0.172549019608
YGL093W	6.2	13.1	152	0.165577342048
YLR324W	6.2	20.0	86	0.164122137405
YDR334W	6.5	6.9	222	0.146534653465
YBR288C	4.3	11.2	96	0.198347107438
YKR092C	1.7	3.0	90	0.22113022113
YMR222C	3.4	7.2	20	0.0892857142857
YOR211C	4.8	9.9	161	0.18253968254
YGL226W	2.7	5.9	15	0.120967741935
YOR324C	3.8	4.5	109	0.180762852405
YBR208C	3.7	40.3	320	0.174291938998
YGR037C	3.3	10.2	6	0.0681818181818
YNL330C	4.2	8.8	71	0.163594470046
YER143W	11.5	25.1	67	0.156177156177
YOR106W	7.2	6.1	29	0.102112676056
YCR031C	5.6	23.1	31	0.224637681159
YLL006W	4.8	13.6	74	0.173302107728
YBR030W	1.8	3.3	75	0.135623869801
YLR440C	4.4	8.6	104	0.146478873239
YLR099C	2.2	3.5	41	0.103797468354
YOR149C	1.9	3.5	102	0.197292069632
YOR298C-A	8.6	28.4	22	0.144736842105
YOL007C	2.5	7.1	65	0.190058479532
YDR429C	2.3	4.9	42	0.152727272727
YML010W	2.5	30.6	178	0.167293233083
YER074W	4.8	30.1	20	0.147058823529
YER021W	6.6	12.6	97	0.185114503817
YMR208W	3.6	12.8	68	0.153153153153
YEL052W	3.4	6.2	90	0.176470588235
YJL180C	2.3	3.4	40	0.122699386503
YNL200C	10.2	25.3	22	0.0890688259109
YER129W	4.4	4.7	205	0.179352580927
YKR082W	2.4	24.6	208	0.179620034542
YLR019W	4.6	5.3	61	0.153266331658
YPL081W	1.2	2.3	26	0.131313131313
YMR188C	4.5	4.0	32	0.134453781513
YDL045W-A	4.2	6.0	16	0.166666666667
YLR210W	4.1	6.7	67	0.145336225597
YKR031C	4.3	7.0	304	0.180522565321
YML081W	2.2	4.1	220	0.17571884984
YHR181W	3.6	7.1	40	0.174672489083
YMR128W	2.9	19.2	201	0.158517350158
YJL029C	4.8	6.5	135	0.164034021871
YMR157C	3.9	5.7	37	0.14453125
YCR017C	4.0	10.1	204	0.213836477987
YBL072C	4.7	20.5	30	0.149253731343
YGL187C	3.5	7.0	30	0.192307692308
YMR048W	3.8	5.5	50	0.157232704403
YOR167C	6.2	36.8	10	0.147058823529
YPR107C	8.7	19.7	36	0.172248803828
YPL076W	6.7	12.2	67	0.238434163701
YAL049C	6.6	25.2	30	0.121457489879
YBR121C	3.8	33.5	117	0.175149700599
YMR062C	3.5	8.1	83	0.18778280543
YMR015C	2.0	6.3	117	0.21706864564
YDR322W	2.2	3.6	70	0.190217391304
YAL063C	4.1	11.0	272	0.20559334845
YDR260C	3.5	7.6	29	0.169590643275
YNL031C	2.3	5.3	21	0.153284671533
YLR190W	3.8	6.7	72	0.146341463415
YOR023C	4.6	7.7	97	0.171075837743
YIL018W	4.8	24.9	39	0.152941176471
YHR039C	2.8	7.6	127	0.196899224806
YBR274W	2.2	4.4	104	0.19696969697
YHR204W	2.2	4.4	127	0.159347553325
YGR118W	3.7	16.6	26	0.178082191781
YNR059W	3.7	4.6	96	0.165232358003
YDR180W	2.8	7.9	289	0.19344042838
YOL120C	4.6	27.6	25	0.133689839572
YIL036W	7.5	12.3	111	0.188775510204
YOL051W	4.1	12.3	163	0.150646950092
YOR045W	2.6	5.8	4	0.0645161290323
YMR195W	3.5	5.8	23	0.1796875
YMR086W	2.8	6.1	162	0.168574401665
YPL183W-A	2.5	3.3	12	0.127659574468
YIL158W	2.1	2.1	30	0.146341463415
YJR101W	2.8	4.5	46	0.172284644195
YGR058W	2.2	3.8	44	0.130952380952
YDL192W	4.7	21.9	36	0.197802197802
YLR029C	3.9	28.5	30	0.146341463415
YDL003W	2.4	3.7	93	0.164021164021
YDR363W-A	5.0	11.7	7	0.0777777777778
YDL078C	4.1	8.6	50	0.145348837209
YDR435C	4.1	6.8	49	0.148936170213
YIL098C	4.8	8.2	11	0.0705128205128
YLL027W	3.9	5.2	28	0.111553784861
YCL001W	3.4	6.8	40	0.21164021164
YGR198W	5.3	18.7	143	0.174816625917
YAR007C	6.9	10.2	113	0.181672025723
YML064C	3.5	3.0	33	0.134146341463
YER055C	3.2	5.5	46	0.154362416107
YLR087C	6.6	10.2	561	0.189591078067
YMR036C	3.7	3.6	114	0.205405405405
YMR081C	10.5	16.5	68	0.200589970501
YGR267C	7.6	15.7	44	0.180327868852
YDL125C	4.2	15.0	21	0.132075471698
YPR006C	7.2	21.5	92	0.159722222222
YMR114C	11.7	20.4	51	0.138211382114
YGL022W	4.6	12.0	106	0.147426981919
YCL005W	2.0	5.1	43	0.167315175097
YMR214W	4.3	16.6	34	0.0899470899471
YOR180C	4.2	10.0	47	0.172794117647
YDR500C	5.7	29.2	23	0.258426966292
YGL032C	3.8	6.8	20	0.227272727273
YPR020W	2.8	4.6	20	0.172413793103
YGR245C	2.2	6.9	126	0.1640625
YPL243W	2.3	3.8	90	0.15
YDR497C	2.8	6.1	97	0.165811965812
YDL025C	11.2	20.5	112	0.180354267311
YLR147C	2.4	5.2	10	0.0980392156863
YFL056C	6.6	6.7	41	0.192488262911
YBR104W	1.0	2.2	45	0.136363636364
YBL091C	6.1	15.7	51	0.120853080569
YPL048W	6.5	59.9	50	0.120192307692
YPR133C	4.5	7.1	67	0.16301703163
YJL071W	2.5	5.0	98	0.170434782609
YNL123W	3.6	52.2	201	0.201402805611
YDR372C	6.3	19.0	61	0.176300578035
YKL145W	3.5	8.0	76	0.162393162393
YDR451C	1.1	2.5	60	0.169491525424
YKL198C	4.4	8.5	67	0.101055806938
YJL100W	5.0	14.0	78	0.128289473684
YKL032C	1.9	3.3	71	0.11872909699
YDL178W	2.5	5.7	88	0.165725047081
YHR080C	2.9	4.8	240	0.178306092125
YPL015C	2.9	5.9	58	0.162011173184
YMR064W	3.6	4.6	100	0.19267822736
YOL105C	3.7	8.4	143	0.256732495512
YBR253W	4.2	9.8	11	0.0901639344262
YIL111W	7.1	17.3	20	0.131578947368
YJL084C	9.2	18.8	216	0.206303724928
YHR154W	3.2	20.9	211	0.197012138189
YPL135W	3.7	5.0	18	0.10843373494
YGR041W	2.2	4.7	96	0.175182481752
YLR273C	7.1	10.2	139	0.214175654854
YDL225W	2.5	5.4	83	0.150362318841
YCL038C	2.8	7.4	109	0.206049149338
YKL058W	3.9	5.1	24	0.19512195122
YKL085W	3.9	5.2	43	0.128358208955
YNR043W	2.9	15.9	47	0.11838790932
YOL089C	7.8	12.4	192	0.186226964113
YIL064W	2.2	5.2	39	0.151162790698
YKR094C	2.3	7.0	18	0.139534883721
YGR013W	3.5	6.8	92	0.148148148148
YML103C	5.1	42.0	312	0.188405797101
YLR306W	5.2	6.8	34	0.179894179894
YGL220W	4.1	9.4	11	0.0909090909091
YLR051C	2.1	4.6	37	0.169724770642
YMR291W	3.7	5.3	108	0.18398637138
YHL027W	3.7	6.6	107	0.170926517572
YDR539W	4.8	22.9	90	0.178571428571
YMR177W	2.1	3.6	88	0.172211350294
YGR286C	3.8	12.9	60	0.159574468085
YOR239W	2.0	11.5	88	0.139904610493
YOR147W	4.4	4.5	118	0.189406099518
YDR100W	8.1	10.1	30	0.208333333333
YLL004W	1.3	2.0	109	0.176661264182
YER049W	2.2	4.5	114	0.176744186047
YEL054C	2.3	11.1	23	0.138554216867
YML012W	6.0	21.3	29	0.13679245283
YER056C-A	4.0	19.6	22	0.180327868852
YOR217W	3.1	32.5	149	0.172853828306
YBL035C	3.6	7.0	111	0.157223796034
YLR060W	3.9	15.0	85	0.142617449664
YBR049C	6.7	38.5	151	0.186189889026
YKR080W	2.2	3.2	44	0.13707165109
YGR224W	3.3	6.3	116	0.188925081433
YDR071C	4.7	7.0	34	0.177083333333
YPL066W	2.1	3.3	80	0.166666666667
YML124C	4.3	13.8	68	0.152466367713
YDR353W	3.6	12.8	44	0.1375
YJL001W	5.1	10.6	40	0.185185185185
YML087C	1.1	3.3	54	0.172523961661
YHR060W	4.8	11.0	20	0.10989010989
YER094C	5.0	13.6	27	0.131067961165
YKR037C	3.2	4.3	52	0.175675675676
YLR212C	1.8	3.8	91	0.191983122363
YER101C	8.6	29.6	93	0.215777262181
YCR019W	3.7	4.8	56	0.153846153846
YIL007C	7.4	9.5	32	0.14479638009
YBL074C	7.7	9.2	56	0.157303370787
YHL014C	1.2	1.7	61	0.150246305419
YMR260C	4.4	22.9	27	0.175324675325
YIR018W	8.6	12.8	36	0.146341463415
YPL074W	3.9	4.9	126	0.166887417219
YJR025C	7.6	37.9	30	0.168539325843
YBR145W	1.0	2.0	62	0.176136363636
YDR339C	2.7	3.5	30	0.157894736842
YNL310C	3.8	8.1	24	0.137142857143
YGR174C	3.6	6.0	21	0.122807017544
YKL184W	3.4	31.6	92	0.197002141328
YPR086W	3.8	11.2	57	0.164739884393
YJR125C	11.2	31.0	81	0.19804400978
YMR060C	4.5	5.4	59	0.17987804878
YDL144C	3.4	8.5	35	0.0980392156863
YNL062C	3.6	5.0	68	0.141962421712
YMR295C	3.8	11.3	25	0.126262626263
YPL116W	8.8	17.4	113	0.161891117479
YLR238W	3.4	5.0	83	0.173277661795
YFL017C	3.8	5.9	21	0.13125
YDR084C	4.2	14.8	37	0.185
YJR143C	2.8	7.8	144	0.18872870249
YGR083C	3.1	5.1	109	0.16717791411
YDR182W	4.9	8.2	90	0.182926829268
YNL290W	3.9	7.4	39	0.114369501466
YDR139C	3.7	6.9	5	0.0641025641026
YBR276C	3.6	6.2	165	0.204207920792
YOL126C	1.0	1.9	57	0.150793650794
YOR316C	3.7	7.3	82	0.186363636364
YNL227C	3.1	4.1	86	0.14551607445
YBR123C	2.3	4.7	102	0.156923076923
YIL034C	8.8	23.1	48	0.166666666667
YIL043C	9.1	27.8	37	0.129824561404
YMR042W	2.0	2.6	18	0.101123595506
YML060W	2.3	5.3	61	0.161803713528
YBR218C	2.3	22.3	176	0.149026248942
YNR060W	6.6	9.5	124	0.172222222222
YHR106W	12.5	41.0	46	0.134110787172
YDL156W	2.1	4.8	65	0.124282982792
YBR080C	3.8	10.2	142	0.187088274045
YPL263C	2.7	15.7	100	0.153374233129
YDL001W	2.7	3.9	72	0.167053364269
YOL013C	8.1	17.4	94	0.170289855072
YPL218W	4.7	15.1	40	0.20942408377
YKL128C	4.4	10.8	37	0.125
YHL004W	2.2	4.4	62	0.156962025316
YDR437W	2.3	1.1	16	0.113475177305
YHR062C	1.7	3.5	36	0.122448979592
YPL051W	2.2	3.7	33	0.165829145729
YLR081W	3.4	5.0	113	0.19652173913
YKR014C	9.1	17.8	42	0.178723404255
YGL008C	4.4	27.9	187	0.203482045702
YLR412W	2.5	4.2	41	0.149090909091
YER002W	2.4	3.4	32	0.137931034483
YPR008W	4.1	4.9	128	0.184172661871
YGL020C	3.4	5.2	34	0.14406779661
YMR083W	4.8	12.8	65	0.172872340426
YMR112C	4.6	7.8	10	0.0757575757576
YHR004C	6.4	11.4	81	0.181208053691
YEL002C	4.8	14.8	82	0.190255220418
YBR079C	3.0	31.3	149	0.154404145078
YHR199C	20.8	42.6	34	0.109324758842
YDL090C	3.8	6.5	73	0.168981481481
YJL128C	3.6	5.9	114	0.170403587444
YBL097W	25.2	5.3	128	0.169536423841
YJL073W	2.1	4.5	101	0.156346749226
YDR370C	1.0	2.2	91	0.205417607223
YOR113W	7.0	7.3	188	0.205464480874
YPR135W	3.1	25.2	169	0.182112068966
YLR193C	8.3	10.8	29	0.164772727273
YMR160W	12.2	22.5	162	0.198286413709
YBL068W	2.0	4.5	65	0.19877675841
YDR163W	4.9	10.3	20	0.113636363636
YDL105W	2.1	4.5	81	0.200992555831
YHR082C	6.4	34.9	232	0.225242718447
YFR008W	4.8	10.1	26	0.117117117117
YPL017C	6.7	10.2	67	0.134
YPR168W	5.2	9.1	14	0.0886075949367
YJL048C	6.3	13.4	73	0.183879093199
YPR113W	2.6	7.3	39	0.176470588235
YKL161C	2.1	2.9	83	0.191244239631
YBR251W	2.6	4.1	46	0.149350649351
YMR099C	6.7	28.2	48	0.161073825503
YGR135W	6.2	10.9	45	0.173745173745
YGL219C	6.8	15.9	73	0.158695652174
YAL051W	2.3	6.0	199	0.189885496183
YCR057C	1.5	4.4	145	0.156926406926
YNR003C	3.6	6.9	38	0.119496855346
YPL140C	4.2	6.5	78	0.153846153846
YHR152W	5.0	17.1	21	0.120689655172
YNL029C	4.3	12.5	73	0.139579349904
YHR166C	4.3	6.9	105	0.167464114833
YGL097W	2.8	8.4	69	0.142857142857
YOR261C	6.4	13.2	52	0.153392330383
YIL088C	5.1	10.3	82	0.16700610998
YNR041C	3.7	9.3	53	0.142091152815
YNL259C	3.8	6.1	14	0.189189189189
YML101C	4.4	10.3	9	0.0762711864407
YNL099C	4.3	5.5	35	0.146443514644
YGR048W	4.6	6.4	52	0.14364640884
YKR096W	8.8	13.2	212	0.177257525084
YDR422C	7.9	21.7	164	0.200980392157
YFR043C	2.3	3.3	38	0.159663865546
YOR357C	7.5	10.8	26	0.159509202454
YFR038W	1.8	3.4	143	0.167447306792
YOR037W	4.7	8.0	69	0.188010899183
YGL222C	11.7	43.1	34	0.193181818182
YHR129C	2.0	5.4	59	0.153246753247
YGR033C	4.1	7.2	49	0.204166666667
